Kod;Kommun;Skolenhetsnamn;Grund-skola;Förskole-klass;Fritids-hem
0180;Stockholm;Anna Whitlocks gymnasium 54040574;;;
0180;Stockholm;Apolloniaskolan;Ja;Ja;Ja
0180;Stockholm;Askebyskolan;Ja;Ja;Ja
0180;Stockholm;Aspdammskolan;Ja;;
0180;Stockholm;Aspuddens skola;Ja;Ja;Ja
0180;Stockholm;Backluraskolan;Ja;Ja;Ja
0180;Stockholm;Bagarmossens skola;Ja;Ja;Ja
0180;Stockholm;Bandhagens skola;Ja;Ja;Ja
0180;Stockholm;Banérportsskolan;Ja;Ja;Ja
0180;Stockholm;Beckombergaskolan;Ja;Ja;Ja
0180;Stockholm;Bergstrands Gymnasium Stockholm;;;
0180;Stockholm;Bergsundsskolan;Ja;Ja;Ja
0180;Stockholm;Bernadottegymnasiet 77176811;;;
0180;Stockholm;Björkhagens skola;Ja;Ja;Ja
0180;Stockholm;Björnbodaskolan;Ja;Ja;Ja
0180;Stockholm;Björngårdsskolan;Ja;Ja;Ja
0180;Stockholm;Blackebergs gymnasium 85152591;;;
0180;Stockholm;Blackebergsskolan;Ja;Ja;Ja
0180;Stockholm;Blommensbergsskolan;Ja;;
0180;Stockholm;Bobergsskolan;Ja;Ja;Ja
0180;Stockholm;Bredängsskolan;Ja;Ja;Ja
0180;Stockholm;Bromma Enskilda Skola ek.fören.;Ja;Ja;Ja
0180;Stockholm;Bromma gymnasium 54117171;;;
0180;Stockholm;Bromma kyrkskola;Ja;Ja;Ja
0180;Stockholm;Bromstensskolan;Ja;Ja;Ja
0180;Stockholm;Brotorpsskolan;Ja;Ja;Ja
0180;Stockholm;Bulten Fritids;;;Ja
0180;Stockholm;Bäckahagens skola;Ja;Ja;Ja
0180;Stockholm;Campus Manilla;Ja;Ja;Ja
0180;Stockholm;Campus Manilla Gymnasium;;;
0180;Stockholm;Carlssons skola;Ja;Ja;Ja
0180;Stockholm;Central Insamlingsenhet Enskild verksamhet ;;;
0180;Stockholm;Cordoba International School;Ja;Ja;Ja
0180;Stockholm;Cybergymnasiet Stockholm;;;
0180;Stockholm;Dansgymnasiet Stockholm;;;
0180;Stockholm;Designgymnasiet Kungsholmen;;;
0180;Stockholm;Didaktus Liljeholmen;;;
0180;Stockholm;Distra Gymnasium;;;
0180;Stockholm;Distra IRS;Ja;;
0180;Stockholm;Djurgymnasiet Stockholm;;;
0180;Stockholm;Djurgårdsskolan;Ja;Ja;Ja
0180;Stockholm;Drottning Blankas Gymnasieskola Stockholm Kungsholmen;;;
0180;Stockholm;Drottning Blankas Gymnasieskola Stockholm Södra;;;
0180;Stockholm;Eiraskolan;Ja;Ja;Ja
0180;Stockholm;Ekens skola;Ja;;
0180;Stockholm;Ekensbergsskolan;Ja;Ja;Ja
0180;Stockholm;Ekholmsskolan;Ja;Ja;Ja
0180;Stockholm;Elektrikergymnasiet;;;
0180;Stockholm;Elinsborgsskolan;Ja;Ja;Ja
0180;Stockholm;Ellen Key skolan;Ja;Ja;Ja
0180;Stockholm;Enbacksskolan;Ja;Ja;Ja
0180;Stockholm;Engelbrektsskolan;Ja;Ja;Ja
0180;Stockholm;Engelska Skolan Norr;Ja;Ja;Ja
0180;Stockholm;Engelska Skolan Novia;Ja;Ja;Ja
0180;Stockholm;Enskede byskola;Ja;Ja;Ja
0180;Stockholm;Enskede skola;Ja;Ja;Ja
0180;Stockholm;Enskedefältets skola;Ja;Ja;Ja
0180;Stockholm;Enskilda gymnasiet, gr;Ja;;
0180;Stockholm;Enskilda gymnasiet, gy;;;
0180;Stockholm;Entréskolan Stockholm;Ja;;
0180;Stockholm;Eriksdalsskolan;Ja;Ja;Ja
0180;Stockholm;ESS-gymnasiet 84286715;;;
0180;Stockholm;Essingeskolan;Ja;Ja;Ja
0180;Stockholm;Estniska Skolan i Stockholm;Ja;Ja;Ja
0180;Stockholm;Europaskolan;Ja;Ja;Ja
0180;Stockholm;Fagersjöskolan;Ja;Ja;Ja
0180;Stockholm;Farsta grundskola;Ja;Ja;Ja
0180;Stockholm;Farsta Strandsskolan;Ja;Ja;Ja
0180;Stockholm;Farstaängsskolan;Ja;Ja;Ja
0180;Stockholm;Filosofiska;Ja;Ja;Ja
0180;Stockholm;Framstegsskolan i Stockholm;Ja;Ja;Ja
0180;Stockholm;Franska Skolan/Ecole francaise;Ja;Ja;Ja
0180;Stockholm;Franska Skolan/Ecole francaise Gymnasium;;;
0180;Stockholm;Fredrikshovs slotts skola;Ja;Ja;Ja
0180;Stockholm;Fria Maria Barnskola;Ja;Ja;Ja
0180;Stockholm;Friskolan Hästens;Ja;Ja;Ja
0180;Stockholm;Fruängens skola;Ja;Ja;Ja
0180;Stockholm;Fryshuset Akademiska Järva;Ja;Ja;Ja
0180;Stockholm;Fryshuset Grundskola Västra;Ja;;
0180;Stockholm;Fryshusets grundskola, Sthlm;Ja;;
0180;Stockholm;Futuraskolan International School of Stockholm;Ja;;Ja
0180;Stockholm;Futuraskolan International Stockholm;Ja;Ja;Ja
0180;Stockholm;Förskola Skola Via Emilia;Ja;Ja;Ja
0180;Stockholm;Globala gymnasiet 76054399;;;
0180;Stockholm;Grillska Gymnasiesärskolan;;;
0180;Stockholm;Grillska Gymnasiet Kungsholmen;;;
0180;Stockholm;Grillska Gymnasiet Stockholm;;;
0180;Stockholm;Grimstaskolan;Ja;Ja;Ja
0180;Stockholm;Grundskolan Metapontum;Ja;Ja;Ja
0180;Stockholm;Gröndalsskolan;Ja;Ja;Ja
0180;Stockholm;Gubbängsskolan;Ja;Ja;Ja
0180;Stockholm;Gullingeskolan;Ja;Ja;Ja
0180;Stockholm;Gustav Vasa skola;Ja;Ja;Ja
0180;Stockholm;Gärdesskolan;Ja;Ja;Ja
0180;Stockholm;Hagsätraskolan;Ja;Ja;Ja
0180;Stockholm;Hammarbyskolan Norra;Ja;Ja;Ja
0180;Stockholm;Hammarbyskolan Södra;Ja;Ja;Ja
0180;Stockholm;Hamnskolan;Ja;Ja;Ja
0180;Stockholm;Hamnskolans Högstadium;Ja;;
0180;Stockholm;Hedvig Eleonora skola;Ja;Ja;Ja
0180;Stockholm;Hermods Distansgymnasium;;;
0180;Stockholm;Herrängens skola;Ja;Ja;Ja
0180;Stockholm;Hillelskolan;Ja;Ja;Ja
0180;Stockholm;Hjulsta grundskola F-9;Ja;Ja;Ja
0180;Stockholm;Husbygårdsskolan F-9;Ja;Ja;Ja
0180;Stockholm;Hvilan Gymnasium Stockholm;;;
0180;Stockholm;Hägerstenshamnens skola;Ja;Ja;Ja
0180;Stockholm;Hägerstensåsens skola;Ja;Ja;Ja
0180;Stockholm;Hällsboskolan Kungsholmen;;;Ja
0180;Stockholm;Hällsboskolan Mälarhöjden;;Ja;Ja
0180;Stockholm;Hässelby Villastads skola;Ja;Ja;Ja
0180;Stockholm;Hässelbygårdsskolan;Ja;Ja;Ja
0180;Stockholm;Högalidsskolan;Ja;Ja;Ja
0180;Stockholm;Höglandsskolan;Ja;Ja;Ja
0180;Stockholm;Hökarängsskolan;Ja;Ja;Ja
0180;Stockholm;I Ur och Skur Mullekojan;Ja;Ja;Ja
0180;Stockholm;International IT College of Sweden Stockholm;;;
0180;Stockholm;International School of the Stockholm Region;Ja;;
0180;Stockholm;International School of the Stockholm Region 25525759;;;
0180;Stockholm;Internationella Engelska Gymnasiet Södermalm;;;
0180;Stockholm;Internationella Engelska Skolan Bromma;Ja;;
0180;Stockholm;Internationella Engelska Skolan Enskede ;Ja;Ja;Ja
0180;Stockholm;Internationella Engelska skolan Hässelby;Ja;;
0180;Stockholm;Internationella Engelska Skolan Kista;Ja;;
0180;Stockholm;Internationella Engelska Skolan Liljeholmen;Ja;;
0180;Stockholm;Internationella Engelska Skolan Skärholmen;Ja;;
0180;Stockholm;Internationella Engelska Skolan Årsta;Ja;;
0180;Stockholm;Internationella Engelska Skolan Älvsjö;Ja;;
0180;Stockholm;Internationella Hotell- och Restaurangskolan;;;
0180;Stockholm;Jacobiskolan;Ja;Ja;Ja
0180;Stockholm;JENSEN grundskola Långholmen;Ja;;
0180;Stockholm;JENSEN Gymnasium Norra;;;
0180;Stockholm;JENSEN Gymnasium Södra;;;
0180;Stockholm;Johan Skytteskolan;Ja;Ja;Ja
0180;Stockholm;Johannes skola;Ja;Ja;Ja
0180;Stockholm;Jorielskolan;Ja;Ja;Ja
0180;Stockholm;Järvaskolan;Ja;;
0180;Stockholm;Karlbergs skola;Ja;Ja;Ja
0180;Stockholm;Katarina Norra skola;Ja;Ja;Ja
0180;Stockholm;Katarina Södra skola;Ja;Ja;Ja
0180;Stockholm;Kista grundskola;Ja;Ja;Ja
0180;Stockholm;Kista gymnasium/komvux;;;
0180;Stockholm;Kista International School;Ja;Ja;Ja
0180;Stockholm;KLARA Teoretiska Gymnasium Stockholm Norra;;;
0180;Stockholm;KLARA Teoretiska Gymnasium Stockholm Södra;;;
0180;Stockholm;KLARA Teoretiska Gymnasium Stockholm Västra;;;
0180;Stockholm;KLARA Teoretiska Gymnasium Stockholm Östra;;;
0180;Stockholm;Klastorpsskolan;Ja;Ja;Ja
0180;Stockholm;Knutbyskolan;Ja;Ja;Ja
0180;Stockholm;Komvux Rosenlund;;;
0180;Stockholm;Komvux/Lärvux;;;
0180;Stockholm;Konradsbergsskolan;Ja;Ja;Ja
0180;Stockholm;Kristinebergsskolan;Ja;Ja;Ja
0180;Stockholm;Kristna skolan;Ja;Ja;Ja
0180;Stockholm;Kristofferskolan, gr;Ja;Ja;Ja
0180;Stockholm;Kristofferskolan, gy;;;
0180;Stockholm;Kulturama gr. Hammarby Sjöstad;Ja;;
0180;Stockholm;Kulturama gymnasium;;;
0180;Stockholm;Kulturama Gymnasium Natur;;;
0180;Stockholm;Kulturskolan Raketen;Ja;Ja;Ja
0180;Stockholm;Kung Saga Gymnasium;;;
0180;Stockholm;Kungl. Svenska Balettskolan gy 38683336;;;
0180;Stockholm;Kungliga Svenska Balettskolan;Ja;;
0180;Stockholm;Kungsh gy/Sthlms Musikgy 74812809;;;
0180;Stockholm;Kungsholmens friskola;Ja;Ja;Ja
0180;Stockholm;Kungsholmens grundskola;Ja;Ja;Ja
0180;Stockholm;Kungsholmens Västra Gymnasium 95618280;;;
0180;Stockholm;Kungstensgymnasiet;;;
0180;Stockholm;Kunskapsgymnasiet Globen;;;
0180;Stockholm;Kunskapsgymnasiet Liljeholmen;;;
0180;Stockholm;Kunskapsskolan Enskede;Ja;;
0180;Stockholm;Kunskapsskolan Fruängen;Ja;;
0180;Stockholm;Kunskapsskolan Spånga;Ja;;
0180;Stockholm;Kunskapsskolan Tyresö;Ja;;
0180;Stockholm;Kunskapsskolans Resursskola;Ja;;
0180;Stockholm;Kvarnbackaskolan;Ja;Ja;Ja
0180;Stockholm;Kvarnbyskolan;Ja;Ja;Ja
0180;Stockholm;Kvickenstorpsskolan;Ja;Ja;Ja
0180;Stockholm;Kämpetorpsskolan;Ja;Ja;Ja
0180;Stockholm;Kärrtorps gymnasium 37839488;;;
0180;Stockholm;LBS Kreativa Gymnasiet Stockholm Södra;;;
0180;Stockholm;Liljeholmens gymnasium 59409052;;;
0180;Stockholm;Lilla Adolf Fredriks skola;Ja;Ja;Ja
0180;Stockholm;Lilla Akademiens Musikgymn.;;;
0180;Stockholm;Lilla Djurgårdsakademien;Ja;Ja;Ja
0180;Stockholm;Lilla Kulturama;Ja;;Ja
0180;Stockholm;Lilla Martinskolan;Ja;Ja;Ja
0180;Stockholm;Lillholmsskolan;Ja;Ja;Ja
0180;Stockholm;LIndeparkens gymnasiesärskola 23256651;;;
0180;Stockholm;Lindeparkens gymnasiesärskola, gy;;;
0180;Stockholm;Lindeskolan;;Ja;
0180;Stockholm;Loviselundsskolan;Ja;Ja;Ja
0180;Stockholm;Lugnets skola;Ja;Ja;Ja
0180;Stockholm;Lunaskolan Bromma;Ja;Ja;Ja
0180;Stockholm;Lunaskolan Södra;Ja;;Ja
0180;Stockholm;Lundaskolan;Ja;Ja;Ja
0180;Stockholm;Lycée Francais Saint Louis, gr;Ja;;
0180;Stockholm;Lycée Francais Saint Louis, gy;;;
0180;Stockholm;Långbrodalsskolan;Ja;Ja;Ja
0180;Stockholm;Magelungens Grundskola Långbropark;Ja;;
0180;Stockholm;Magelungens grundskola Södermalm;Ja;;
0180;Stockholm;Magelungens grundskola Älvsjö;Ja;;
0180;Stockholm;Magelungens Gymnasium Liljeholmen;;;
0180;Stockholm;Magelungens gymnasium Södermalm;;;
0180;Stockholm;Magelungsskolan;Ja;Ja;Ja
0180;Stockholm;Magitaskolan;Ja;Ja;Ja
0180;Stockholm;Maltesholmsskolan;Ja;Ja;Ja
0180;Stockholm;Manillaskolan;;Ja;Ja
0180;Stockholm;Marcusskolan;;Ja;Ja
0180;Stockholm;Maria Elementarskola;Ja;Ja;Ja
0180;Stockholm;Mariaskolan;Ja;Ja;Ja
0180;Stockholm;Mariehällsskolan;Ja;Ja;Ja
0180;Stockholm;Martinskolan Söders waldorfskola;Ja;Ja;Ja
0180;Stockholm;Matteusskolan;Ja;Ja;Ja
0180;Stockholm;Midsommarkransens grundskola;Ja;Ja;Ja
0180;Stockholm;Midsommarkransens gy 17675502;;;
0180;Stockholm;Midsommarkransens gymnasium, gysär;;;
0180;Stockholm;Midsommarkransens Gymnasium, Uppdragsutb.;;;
0180;Stockholm;Min skola Östermalm;;;
0180;Stockholm;Montessori Mondial Kista;Ja;Ja;Ja
0180;Stockholm;Montessori Mondial Kungsholmen;Ja;Ja;Ja
0180;Stockholm;Montessori Mondial Mälarhöjden;Ja;Ja;Ja
0180;Stockholm;Musikskolan Lilla Akademien;Ja;Ja;Ja
0180;Stockholm;Mälarhöjdens skola;Ja;Ja;Ja
0180;Stockholm;Nockebyhovsskolan;Ja;Ja;Ja
0180;Stockholm;Nordiska Musikgymnasiet;;;
0180;Stockholm;Norra Real 82964090;;;
0180;Stockholm;Norra Ängby skola;Ja;Ja;Ja
0180;Stockholm;Norrbyskolan;Ja;Ja;Ja
0180;Stockholm;NTI Gymnasiet Gärdet;;;
0180;Stockholm;NTI Gymnasiet Stockholm;;;
0180;Stockholm;NTI Handelsgymnasiet Stockholm;;;
0180;Stockholm;NTI Vetenskapsgymnasiet Stockholm;;;
0180;Stockholm;Nya Elementar;Ja;Ja;Ja
0180;Stockholm;Nybohovsskolan;Ja;Ja;Ja
0180;Stockholm;Nälstaskolan;Ja;Ja;Ja
0180;Stockholm;Observatorielundens skola;Ja;Ja;Ja
0180;Stockholm;Odengymnasiet;;;
0180;Stockholm;Olaus Petriskolan;Ja;Ja;Ja
0180;Stockholm;Olovslundsskolan;Ja;Ja;Ja
0180;Stockholm;Olympen Telefonplan;Ja;Ja;Ja
0180;Stockholm;Ormkärrsskolan;Ja;Ja;Ja
0180;Stockholm;Oxhagsskolan;Ja;Ja;Ja
0180;Stockholm;P A Fogelströms gymnasium 24650116;;;
0180;Stockholm;Pilgrimsskolan;Ja;Ja;Ja
0180;Stockholm;Pops Academy Östermalm;Ja;;Ja
0180;Stockholm;Praktiska Gymnasiet Bromma;;;
0180;Stockholm;Praktiska Gymnasiet Stockholm Liljeholmen;;;
0180;Stockholm;ProCivitas Privata Gymnasium Stockholm;;;
0180;Stockholm;Profilskolan;Ja;Ja;Ja
0180;Stockholm;Påhlmans gymnasium;;;
0180;Stockholm;Raoul Wallenbergskolan Bromma;Ja;Ja;Ja
0180;Stockholm;Realgymnasiet Stockholm;;;
0180;Stockholm;REFIS Rörentr. friskola Sthlm;;;
0180;Stockholm;RGRH Stockholm, Riksgymnasium  för rörelsehindrade elever 89963319;;;
0180;Stockholm;Rinkebyskolan;Ja;Ja;Ja
0180;Stockholm;Rosholmen Education Academy AB;Ja;Ja;Ja
0180;Stockholm;Roslagstullsskolan;Ja;Ja;Ja
0180;Stockholm;Rågsveds grundskola;Ja;Ja;Ja
0180;Stockholm;Rålambshovsskolan;Ja;Ja;Ja
0180;Stockholm;Rödabergsskolan;Ja;Ja;Ja
0180;Stockholm;S:t Eriks gymnasium 1;;;
0180;Stockholm;S:t Eriks gymnasium 45992574, sär;;;
0180;Stockholm;S:t Eriks gymnasium 65666808;;;
0180;Stockholm;S:t Eriks Katolska Skola;Ja;Ja;Ja
0180;Stockholm;Sandåkraskolan;Ja;Ja;Ja
0180;Stockholm;SFI Stockholm;;;
0180;Stockholm;SFI Söderort/vux;;;
0180;Stockholm;Sjölins gymnasium Södermalm;;;
0180;Stockholm;Sjölins Gymnasium Vasastan;;;
0180;Stockholm;Sjömansskolan;;;
0180;Stockholm;Sjöstadsskolan;Ja;Ja;Ja
0180;Stockholm;Sjöviksskolan;Ja;Ja;Ja
0180;Stockholm;Sjöängsskolan;Ja;Ja;Ja
0180;Stockholm;Skanskvarnsskolan;Ja;Ja;Ja
0180;Stockholm;Skarpatorpsskolan;Ja;Ja;Ja
0180;Stockholm;Skarpnäcks skola;Ja;Ja;Ja
0180;Stockholm;Skolgrunden;Ja;;
0180;Stockholm;Skolslussen 65458415;;;
0180;Stockholm;Sköndalsskolan;Ja;Ja;Ja
0180;Stockholm;Skönstaholmsskolan;Ja;Ja;Ja
0180;Stockholm;Slättgårdsskolan;Ja;Ja;Ja
0180;Stockholm;Smedshagsskolan;Ja;Ja;Ja
0180;Stockholm;Smedslättsskolan;Ja;Ja;Ja
0180;Stockholm;Snitz Grundskola Odenplan;Ja;;
0180;Stockholm;Snitz Gymnasium;;;
0180;Stockholm;Snösätraskolan;Ja;Ja;Ja
0180;Stockholm;Sofia skola;Ja;Ja;Ja
0180;Stockholm;Sofiaängens skola;Ja;;
0180;Stockholm;Solbergaskolan;Ja;Ja;Ja
0180;Stockholm;Solhemsskolan;Ja;Ja;Ja
0180;Stockholm;Solhemsängens skola;Ja;Ja;Ja
0180;Stockholm;Språkcentrum;;;
0180;Stockholm;Spånga grundskola;Ja;;
0180;Stockholm;Spånga Gymnasium 52333875;;;
0180;Stockholm;Spånga Gymnasium 91792285, sär;;;
0180;Stockholm;Stefanskolan;Ja;Ja;Ja
0180;Stockholm;Sthlm hotell & restaurangsk 30677562;;;
0180;Stockholm;Sthlm hotell & restaurangsk 64892744, sär;;;
0180;Stockholm;Sthlm hotell & restaurangsk, komvux;;;
0180;Stockholm;Sthlm Transp&Fordon Lindvreten;;;
0180;Stockholm;Sthlm Transport- och fordonstekniska gymnasiet 85054102;;;
0180;Stockholm;Sthlms intensivsv f akadem;;;
0180;Stockholm;Sthlms intensivsv f akadem SFI;;;
0180;Stockholm;Stift. Sthlm Intern. School gr;Ja;;
0180;Stockholm;Stift. Sthlm Intern. School gy;;;
0180;Stockholm;Stiftelsen KFUM Söder Fryshuset, Fryshusets Gymnasium;;;
0180;Stockholm;Stockholm International Academy Hägersten;Ja;Ja;Ja
0180;Stockholm;Stockholm Science & Innovation School 78433202, SSIS;;;
0180;Stockholm;Stockholms Estetiska Gymnasium;;;
0180;Stockholm;Stockholms Idrottsgymnasium;;;
0180;Stockholm;Stockholms Montessoriskola Anne Frank;Ja;Ja;Ja
0180;Stockholm;Stockholms transport- och fordonstekniska gymnasium, gysär;;;
0180;Stockholm;Storkyrkoskolan;Ja;Ja;Ja
0180;Stockholm;Studemaskolan;Ja;Ja;Ja
0180;Stockholm;Sturebyskolan;Ja;Ja;Ja
0180;Stockholm;Sundbyskolan;Ja;Ja;Ja
0180;Stockholm;Sverigefinska skolan i Kista;Ja;Ja;Ja
0180;Stockholm;Sverigefinska skolan Sthlm;Ja;Ja;Ja
0180;Stockholm;Särvux;;;
0180;Stockholm;Sätraskolan;Ja;Ja;Ja
0180;Stockholm;Söderholmsskolan;Ja;Ja;Ja
0180;Stockholm;Södermalmsskolan;Ja;Ja;Ja
0180;Stockholm;Södra Latins gymnasium 89370947;;;
0180;Stockholm;Södra Ängby skola;Ja;Ja;Ja
0180;Stockholm;Sörgårdsskolan;Ja;Ja;Ja
0180;Stockholm;Tallkrogens skola;Ja;Ja;Ja
0180;Stockholm;Tasava skola;Ja;;
0180;Stockholm;Teknik & Service Gymnasiet;;;
0180;Stockholm;Tellusborgsskolan;Ja;;
0180;Stockholm;The Tanto International School;Ja;Ja;Ja
0180;Stockholm;Thea Privata Grundskola Bromma;Ja;;
0180;Stockholm;Thoren Business School Stockholm;;;
0180;Stockholm;Thoren Innovation School Kista;;;
0180;Stockholm;Thorildsplans gymnasium 32116280;;;
0180;Stockholm;Tibble Gymnasium Campus Kista;;;
0180;Stockholm;Tornadoskolan AB;Ja;Ja;Ja
0180;Stockholm;Trollbodaskolan;Ja;Ja;Ja
0180;Stockholm;Tullgårdsskolan;Ja;Ja;Ja
0180;Stockholm;Tyska skolan;Ja;Ja;Ja
0180;Stockholm;Ulvsundaskolan;Ja;Ja;Ja
0180;Stockholm;Umma Grundsärskola;;;Ja
0180;Stockholm;Vanadisskolan;Ja;Ja;Ja
0180;Stockholm;Vasa International School of Stockholm;Ja;Ja;Ja
0180;Stockholm;Vasa International School of Stockholm/International section;Ja;Ja;Ja
0180;Stockholm;Vasa Real;Ja;;
0180;Stockholm;Vasastans Montessoriskola;Ja;Ja;Ja
0180;Stockholm;Viktor Rydberg gy. Jarlaplan;;;
0180;Stockholm;Viktor Rydberg gy. Odenplan;;;
0180;Stockholm;Viktor Rydbergs skola Vasastan;Ja;;
0180;Stockholm;Vinsta grundskola västra;Ja;;
0180;Stockholm;Vinsta grundskola östra;Ja;Ja;Ja
0180;Stockholm;Vintertullsskolan i Stockholm;Ja;;
0180;Stockholm;Vittra Luma Park;Ja;Ja;Ja
0180;Stockholm;Vittra Södermalm;Ja;Ja;Ja
0180;Stockholm;Vittra Telefonplan;Ja;Ja;Ja
0180;Stockholm;Vuxenutbildning Järva;;;
0180;Stockholm;Vuxenutbildning Söderort;;;
0180;Stockholm;Vuxenutbildningscentrum Stockholm;;;
0180;Stockholm;Vällingby Park;Ja;Ja;Ja
0180;Stockholm;Vällingbyskolan;Ja;Ja;Ja
0180;Stockholm;Västbergaskolan;Ja;Ja;Ja
0180;Stockholm;Västerholms friskola;Ja;Ja;Ja
0180;Stockholm;Västertorpsskolan;Ja;Ja;Ja
0180;Stockholm;Yrkesgymnasiet Skarpnäck;;;
0180;Stockholm;Ålstensskolan;Ja;Ja;Ja
0180;Stockholm;Årsta Gårds grundsärskola;;Ja;Ja
0180;Stockholm;Årsta Gårds gymnasiesärskola;;;
0180;Stockholm;Årstadalsskolan;Ja;Ja;Ja
0180;Stockholm;Årstaskolan;Ja;Ja;Ja
0180;Stockholm;Åsö grundskola;Ja;;
0180;Stockholm;Åsö vuxengymnasium;;;
0180;Stockholm;Äppelviksskolan;Ja;;
0180;Stockholm;Örbyskolan;Ja;Ja;Ja
0180;Stockholm;Östbergaskolan;Ja;Ja;Ja
0180;Stockholm;Östermalmsskolan;Ja;Ja;Ja
0180;Stockholm;Östra Reals gymnasium 99755443;;;
0181;Södertälje;Blombackaskolan;Ja;Ja;Ja
0181;Södertälje;Brunnsängskolan;Ja;Ja;Ja
0181;Södertälje;Central Insamlingsenhet;;;
0181;Södertälje;Eneskolan;Ja;Ja;Ja
0181;Södertälje;Fornbackaskolan;Ja;Ja;Ja
0181;Södertälje;Foucaultgymnasiet;;;
0181;Södertälje;Hovsjöskolan;Ja;Ja;Ja
0181;Södertälje;Hölöskolan;Ja;Ja;Ja
0181;Södertälje;Igelsta grundskola;Ja;Ja;Ja
0181;Södertälje;Internationella Engelska Skolan Södertälje;Ja;;Ja
0181;Södertälje;Järna friskola;Ja;Ja;Ja
0181;Södertälje;Järna Naturbruksgymnasium;;;
0181;Södertälje;Komvux;;;
0181;Södertälje;Komvux, SFI;;;
0181;Södertälje;Kringlaskolan;Ja;Ja;Ja
0181;Södertälje;Lilla Parkskolan;Ja;Ja;Ja
0181;Södertälje;Lina grundskola;Ja;Ja;Ja
0181;Södertälje;Magelungens grundskola Södertälje;Ja;;
0181;Södertälje;Majtorpskolan;Ja;Ja;Ja
0181;Södertälje;Mariaskolan;Ja;Ja;Ja
0181;Södertälje;Mariekällskolan;Ja;;
0181;Södertälje;Mikaelgården Läkeped. Institut;Ja;;
0181;Södertälje;Modersmålsundervisningen;;;
0181;Södertälje;Mora Park Hölö;Ja;Ja;Ja
0181;Södertälje;Mora Parks skola;Ja;Ja;Ja
0181;Södertälje;Morabergs studiecentrum;;;
0181;Södertälje;Mälardalens Tekniska Gymnasium;;;
0181;Södertälje;Mölnboskolan;Ja;Ja;Ja
0181;Södertälje;Novalisgymnasiet;;;
0181;Södertälje;NTI Gymnasiet Södertälje;;;
0181;Södertälje;Nyckelskolan;Ja;Ja;Ja
0181;Södertälje;Oxbacksskolan ;Ja;Ja;Ja
0181;Södertälje;Pershagenskolan;Ja;Ja;Ja
0181;Södertälje;Praktiska Gymnasiet Södertälje;;;
0181;Södertälje;Ronnaskolan;Ja;Ja;Ja
0181;Södertälje;Rosenborgskolan;Ja;;Ja
0181;Södertälje;S:ta Ragnhildgymnasiet;;;
0181;Södertälje;Saltåskolan gymnasiesärskola;;;
0181;Södertälje;Solberga by grundsärskola;;;Ja
0181;Södertälje;Soldalaskolan;Ja;Ja;Ja
0181;Södertälje;Solvikskolan;Ja;Ja;
0181;Södertälje;Stålhamraskolan;Ja;Ja;Ja
0181;Södertälje;Södertälje friskola;Ja;Ja;Ja
0181;Södertälje;Tavestaskolan;Ja;Ja;Ja
0181;Södertälje;Torekällgymnasiet;;;
0181;Södertälje;Täljegymnasiet;;;
0181;Södertälje;Vackstanäsgymnasiet;;;
0181;Södertälje;Vallaskolan;Ja;Ja;Ja
0181;Södertälje;Wasaskolan;Ja;Ja;Ja
0181;Södertälje;Wendela Hebbe gymnasiet;;;
0181;Södertälje;Viksbergskolan;Ja;Ja;Ja
0181;Södertälje;Vittra Östertälje;Ja;Ja;Ja
0181;Södertälje;Örjanskolan grund;Ja;Ja;Ja
0181;Södertälje;Örjanskolan gym;;;
0182;Nacka;Alphyddeskolan;Ja;;
0182;Nacka;Backeboskolan;Ja;Ja;Ja
0182;Nacka;Björknäs gymnasiesärskola;;;
0182;Nacka;Björknässkolan;Ja;Ja;Ja
0182;Nacka;Boo Gårds skola;Ja;Ja;Ja
0182;Nacka;Borgvallaskolan;Ja;Ja;Ja
0182;Nacka;Centrumskolan;Ja;;
0182;Nacka;Da Vinciskolan;Ja;Ja;Ja
0182;Nacka;Designgymnasiet Sickla;;;
0182;Nacka;Dibber International School Nacka;Ja;Ja;Ja
0182;Nacka;Drottning Blankas Gymnasieskola Nacka;;;
0182;Nacka;Ebba Brahe Gymnasium;;;
0182;Nacka;Ebba Braheskolan;Ja;Ja;Ja
0182;Nacka;Eklidens skola;Ja;;Ja
0182;Nacka;Ektorps skola;Ja;Ja;Ja
0182;Nacka;Idunskolan Östra Stockholms Waldorfskola;Ja;Ja;Ja
0182;Nacka;Igelboda skola;Ja;Ja;Ja
0182;Nacka;Internationella Engelska Skolan Nacka;Ja;;
0182;Nacka;Jarlabergs skola;Ja;Ja;Ja
0182;Nacka;JENSEN grundskola Sickla;Ja;Ja;Ja
0182;Nacka;Järla skola;Ja;Ja;Ja
0182;Nacka;Kunskapsskolan Nacka;Ja;;
0182;Nacka;Kunskapsskolan Saltsjöbaden;Ja;;
0182;Nacka;Lilla Nacka Skola;Ja;Ja;Ja
0182;Nacka;Magelungens Gymnasium Danvikstull;;;
0182;Nacka;MediaGymnasiet i Nacka Strand;;;
0182;Nacka;Myrans heldagsskola;;;
0182;Nacka;Myrsjöskolan;Ja;Ja;Ja
0182;Nacka;Nacka Enskilda Gymnasium;;;
0182;Nacka;Nacka Gymnasium;;;
0182;Nacka;Nacka språk och utbildningsenhet;;;
0182;Nacka;Nacka vuxenutbildning;;;
0182;Nacka;Neglinge skola;Ja;Ja;Ja
