Kod;Kommun;Skolenhetsnamn;Grund-skola;Förskole-klass;Fritids-hem
1498;Tidaholm;Rosenbergs grundskola F-3;Ja;Ja;Ja
1498;Tidaholm;Valstads grundskola;Ja;Ja;Ja
1499;Falköping;Broddetorpsskolan;Ja;Ja;Ja
1499;Falköping;Centralskolan F-6;Ja;Ja;Ja
1499;Falköping;Dotorpsskolan;Ja;Ja;Ja
1499;Falköping;Flobyskolan F-6;Ja;Ja;Ja
1499;Falköping;Gudhemsskolan;Ja;Ja;Ja
1499;Falköping;Gustaf Dalénskolan A;Ja;Ja;Ja
1499;Falköping;Kinnarpsskolan;Ja;Ja;Ja
1499;Falköping;Mössebergsskolan A;Ja;Ja;Ja
1499;Falköping;Odensbergsskolan;Ja;Ja;Ja
1499;Falköping;Thoren Framtid i Falköping;Ja;Ja;Ja
1499;Falköping;Vartoftaskolan;Ja;Ja;Ja
1499;Falköping;Vindängen;Ja;Ja;Ja
1499;Falköping;Åsarpsskolan;Ja;Ja;Ja
1499;Falköping;Åttagårdsskolan;Ja;Ja;Ja
1715;Kil;Bodaskolan;Ja;Ja;Ja
1715;Kil;Dallidenskolan;Ja;Ja;Ja
1715;Kil;Fageråsskolan;Ja;Ja;Ja
1715;Kil;Sannerudsskolan 0-6;Ja;Ja;Ja
1715;Kil;Tolitaskolan;Ja;Ja;Ja
1715;Kil;Vikstaskolan;Ja;Ja;Ja
1730;Eda;Adolfsfors skola;Ja;Ja;Ja
1730;Eda;Gunnarsbyskolan F-9;Ja;Ja;Ja
1730;Eda;Gärdesskolan;Ja;Ja;Ja
1730;Eda;Hierneskolan F-9;Ja;Ja;Ja
1737;Torsby;Holmesskolan;Ja;Ja;Ja
1737;Torsby;Kvistbergsskolan;Ja;Ja;Ja
1737;Torsby;Oleby skola;Ja;Ja;Ja
1737;Torsby;Stölletskolan;Ja;Ja;Ja
1737;Torsby;Östmarks skola;Ja;Ja;Ja
1760;Storfors;Bjurtjärns skola;Ja;Ja;Ja
1760;Storfors;Kroppaskolan;Ja;Ja;Ja
1761;Hammarö;Bärstadsskolan;Ja;Ja;Ja
1761;Hammarö;Götetorps skola F-6;Ja;Ja;Ja
1761;Hammarö;Hammarlundens skola F-6;Ja;Ja;Ja
1761;Hammarö;Lillängens skola F-6;Ja;Ja;Ja
1761;Hammarö;Mörmoskolan F-6;Ja;Ja;Ja
1762;Munkfors;Munkerudsskolan;Ja;Ja;Ja
1763;Forshaga;Dejeskolan F-3;Ja;Ja;Ja
1763;Forshaga;Forshaga Lärcenter LM-stadiet;Ja;Ja;Ja
1763;Forshaga;Grossbolsskolan;Ja;Ja;Ja
1763;Forshaga;Olsätersskolan;Ja;Ja;Ja
1763;Forshaga;Skivedsskolan;Ja;Ja;Ja
1764;Grums;Borgviks skola;Ja;Ja;Ja
1764;Grums;Slottsbrons skola;Ja;Ja;Ja
1764;Grums;Södra Skolan;Ja;Ja;Ja
1764;Grums;Värmskogs Friskola;Ja;Ja;Ja
1765;Årjäng;Holmedals skola;Ja;Ja;Ja
1765;Årjäng;Nordmarkens skola L;Ja;Ja;Ja
1765;Årjäng;Signebyns Friskola;Ja;Ja;Ja
1765;Årjäng;Svensbyn skola;Ja;Ja;Ja
1765;Årjäng;Töcksfors skola LM;Ja;Ja;Ja
1766;Sunne;Ekeby skola;Ja;Ja;Ja
1766;Sunne;Gräsmarks skola;Ja;Ja;Ja
1766;Sunne;Klättenskolan;Ja;Ja;Ja
1766;Sunne;Lysviks skola;Ja;Ja;Ja
1766;Sunne;Prästbols skola;Ja;Ja;Ja
1766;Sunne;Skäggebergsskolan;Ja;Ja;Ja
1766;Sunne;Svensby skola;Ja;Ja;Ja
1766;Sunne;Östra skolan;Ja;Ja;Ja
1780;Karlstad;Backa Friskola;Ja;Ja;Ja
1780;Karlstad;Fredricelundsskolan;Ja;Ja;Ja
1780;Karlstad;Färjestadsskolan F-3;Ja;Ja;Ja
1780;Karlstad;Hagaborgsskolan;Ja;Ja;Ja
1780;Karlstad;Herrhagsskolan F-3;Ja;Ja;Ja
1780;Karlstad;Hultsbergsskolan F-6;Ja;Ja;Ja
1780;Karlstad;Kronoparksskolan;Ja;Ja;Ja
1780;Karlstad;Kvarnbergsskolan;Ja;Ja;Ja
1780;Karlstad;Montessorifriskolan Stellatus;Ja;Ja;Ja
1780;Karlstad;Nyeds skola;Ja;Ja;Ja
1780;Karlstad;Orrholmsskolan;Ja;Ja;Ja
1780;Karlstad;Råtorpsskolan;Ja;Ja;Ja
1780;Karlstad;Skattkärrsskolan F-3;Ja;Ja;Ja
1780;Karlstad;Skåreskolan;Ja;Ja;Ja
1780;Karlstad;Stockfallets skola;Ja;Ja;Ja
1780;Karlstad;Stodeneskolan;Ja;Ja;Ja
1780;Karlstad;Södra Råtorps skola;Ja;Ja;Ja
1780;Karlstad;Thoren Framtid Karlstad;Ja;Ja;Ja
1780;Karlstad;Tuggeliteskolan;Ja;Ja;Ja
1780;Karlstad;Vallargärdets skola;Ja;Ja;Ja
1780;Karlstad;Vålbergsskolan F-6;Ja;Ja;Ja
1780;Karlstad;Väse skola;Ja;Ja;Ja
1780;Karlstad;Västerstrandsskolan F-3;Ja;Ja;Ja
1781;Kristinehamn;Björneborgs skola F-6;Ja;Ja;Ja
1781;Kristinehamn;Djurgårdsskolan F-9;Ja;Ja;Ja
1781;Kristinehamn;Grunnebacka skola F-6;Ja;Ja;Ja
1781;Kristinehamn;Stenstalidskolan F-9;Ja;Ja;Ja
1781;Kristinehamn;Strandskolan ;Ja;Ja;Ja
1781;Kristinehamn;Södermalmsskolan F-9;Ja;Ja;Ja
1781;Kristinehamn;Ölmeskolan ;Ja;Ja;Ja
1782;Filipstad;Brattfors skola;Ja;Ja;Ja
1782;Filipstad;Nordmarks skola;Ja;Ja;Ja
1782;Filipstad;Nykroppa skola;Ja;Ja;Ja
1782;Filipstad;Persbergs skola;Ja;Ja;Ja
1782;Filipstad;Strandvägsskolan;Ja;Ja;Ja
1782;Filipstad;Stålvallaskolan;Ja;Ja;Ja
1782;Filipstad;Åsenskolan;Ja;Ja;Ja
1783;Hagfors;Kyrkhedens skola F-3;Ja;Ja;Ja
1783;Hagfors;Råda skola;Ja;Ja;Ja
1783;Hagfors;Sunnemo skola;Ja;Ja;Ja
1783;Hagfors;Älvstranden bildn.centrum F-3;Ja;Ja;Ja
1784;Arvika;Agnetebergsskolan;Ja;Ja;Ja
1784;Arvika;Dotteviksskolan;Ja;Ja;Ja
1784;Arvika;Edane skola;Ja;Ja;Ja
1784;Arvika;Gateskolan;Ja;Ja;Ja
1784;Arvika;Glava skola;Ja;Ja;Ja
1784;Arvika;Graningegården;Ja;Ja;Ja
1784;Arvika;Järvenskolan;Ja;Ja;Ja
1784;Arvika;Jössefors skola;Ja;Ja;Ja
1784;Arvika;Klässbols skola;Ja;Ja;Ja
1784;Arvika;Kyrkebyskolan F-3;Ja;Ja;Ja
1784;Arvika;Rinnens skola;Ja;Ja;Ja
1784;Arvika;Styckåsskolan;Ja;Ja;Ja
1785;Säffle;Botilsäter skola;Ja;Ja;Ja
1785;Säffle;Höglundaskolan ;Ja;Ja;Ja
1785;Säffle;Långseruds Friskola;Ja;Ja;Ja
1785;Säffle;Nysäters skola;Ja;Ja;Ja
1785;Säffle;Svanskogs skola;Ja;Ja;Ja
1785;Säffle;Tingvallaskolan ;Ja;Ja;Ja
1785;Säffle;Tveta friskola;Ja;Ja;Ja
1785;Säffle;Värmlandsbro skola;Ja;Ja;Ja
1814;Lekeberg;Hidinge skola;Ja;Ja;Ja
1814;Lekeberg;Lekebergsskolan f-6;Ja;Ja;Ja
1814;Lekeberg;Mullhyttans skola;Ja;Ja;Ja
1860;Laxå;Finnerödja skola;Ja;Ja;Ja
1860;Laxå;Saltängsskolan;Ja;Ja;Ja
1861;Hallsberg;Folkasboskolan;Ja;Ja;Ja
1861;Hallsberg;Fredriksbergskolan;Ja;Ja;Ja
1861;Hallsberg;Långängskolan;Ja;Ja;Ja
1861;Hallsberg;Sköllersta skola;Ja;Ja;Ja
1861;Hallsberg;Stocksätterskolan;Ja;Ja;Ja
1861;Hallsberg;Östansjö skola;Ja;Ja;Ja
1862;Degerfors;Bruksskolan;Ja;Ja;Ja
1862;Degerfors;Parkskolan;Ja;Ja;Ja
1862;Degerfors;Strömtorpsskolan;Ja;Ja;Ja
1862;Degerfors;Svartå skola;Ja;Ja;Ja
1862;Degerfors;Åtorps skola;Ja;Ja;Ja
1863;Hällefors;Grythyttans skola;Ja;Ja;Ja
1863;Hällefors;Klockarhagsskolan F-åk3;Ja;Ja;Ja
1864;Ljusnarsberg;Kyrkbacksskolan F-6;Ja;Ja;Ja
1880;Örebro;Adolfsbergsskolan F-6;Ja;Ja;Ja
1880;Örebro;Almbro skola;Ja;Ja;Ja
1880;Örebro;Almby skola F-9;Ja;Ja;Ja
1880;Örebro;Alsalam;Ja;Ja;Ja
1880;Örebro;Askers skola ;Ja;Ja;Ja
1880;Örebro;Björkhagaskolan;Ja;Ja;Ja
1880;Örebro;Brickebackens skola;Ja;Ja;Ja
1880;Örebro;Brukets skola;Ja;Ja;Ja
1880;Örebro;Brunnsskolan;Ja;Ja;Ja
1880;Örebro;Ervalla skola;Ja;Ja;Ja
1880;Örebro;Fridhems friskola;Ja;Ja;Ja
1880;Örebro;Fyren Ekalmens skola;Ja;Ja;Ja
1880;Örebro;Föräldrakoop. Tysslinge skola;Ja;Ja;Ja
1880;Örebro;Garphyttans skola;Ja;Ja;Ja
1880;Örebro;Glanshammars skola ;Ja;Ja;Ja
1880;Örebro;Grenadjärskolan;Ja;Ja;Ja
1880;Örebro;Hagaskolan;Ja;Ja;Ja
1880;Örebro;Hampetorps skola;Ja;Ja;Ja
1880;Örebro;Hannaskolan;Ja;Ja;Ja
1880;Örebro;Hovstaskolan F-3;Ja;Ja;Ja
1880;Örebro;Johannaskolan Örebro Waldorfskola;Ja;Ja;Ja
1880;Örebro;Kryddgårdsskolan;Ja;Ja;Ja
1880;Örebro;Latorps skola;Ja;Ja;Ja
1880;Örebro;Lillåns skola F-6;Ja;Ja;Ja
1880;Örebro;Lillåns Södra skola;Ja;Ja;Ja
1880;Örebro;Lundbyskolan;Ja;Ja;Ja
1880;Örebro;Mariebergsskolan;Ja;Ja;Ja
1880;Örebro;Mellringeskolan F-6;Ja;Ja;Ja
1880;Örebro;Mosjö skola;Ja;Ja;Ja
1880;Örebro;Norrbyskolan;Ja;Ja;Ja
1880;Örebro;Nya Karlslundsskolan;Ja;Ja;Ja
1880;Örebro;Närkes Kils skola;Ja;Ja;Ja
1880;Örebro;Odenskolan;Ja;Ja;Ja
1880;Örebro;Olaus Petriskolan F-6;Ja;Ja;Ja
1880;Örebro;Rostaskolan F-3;Ja;Ja;Ja
1880;Örebro;Stora Mellösa skola;Ja;Ja;Ja
1880;Örebro;Stureskolan;Ja;Ja;Ja
1880;Örebro;Svealundsskolan;Ja;Ja;Ja
1880;Örebro;Sörbyskolan;Ja;Ja;Ja
1880;Örebro;Sörbyängsskolan;Ja;Ja;Ja
1880;Örebro;Tegnérskolan;Ja;Ja;Ja
1880;Örebro;Tybblelundsskolan;Ja;Ja;Ja
1880;Örebro;Wallerska skolan;Ja;Ja;Ja
1880;Örebro;Viktoriaskolan;Ja;Ja;Ja
1880;Örebro;Vintrosa skola;Ja;Ja;Ja
1880;Örebro;Vivallaskolan;Ja;Ja;Ja
1880;Örebro;Västra Engelbrektsskolan;Ja;Ja;Ja
1880;Örebro;Änglandaskolan;Ja;Ja;Ja
1880;Örebro;Ölmbrotorps skola;Ja;Ja;Ja
1881;Kumla;Ekeby skola;Ja;Ja;Ja
1881;Kumla;Fylsta skola;Ja;Ja;Ja
1881;Kumla;Hagaskolan;Ja;Ja;Ja
1881;Kumla;Hardemo skola;Ja;Ja;Ja
1881;Kumla;Kumlaby skola F-6;Ja;Ja;Ja
1881;Kumla;Lillhedens skola;Ja;Ja;Ja
1881;Kumla;Malmens skola;Ja;Ja;Ja
1881;Kumla;Skogstorpsskolan F-6;Ja;Ja;Ja
1881;Kumla;Stene skola;Ja;Ja;Ja
1881;Kumla;Tallängens skola;Ja;Ja;Ja
1882;Askersund;Hammars skola;Ja;Ja;Ja
1882;Askersund;Närlundaskolan;Ja;Ja;Ja
1882;Askersund;Rönneshytta skola;Ja;Ja;Ja
1882;Askersund;Åmmebergs skola;Ja;Ja;Ja
1882;Askersund;Åsbro skola;Ja;Ja;Ja
1883;Karlskoga;Aggerudsskolan;Ja;Ja;Ja
1883;Karlskoga;Bråtenskolan;Ja;Ja;Ja
1883;Karlskoga;Häsängsskolan;Ja;Ja;Ja
1883;Karlskoga;Karlbergsskolan ;Ja;Ja;Ja
1883;Karlskoga;Rävåsskolan;Ja;Ja;Ja
1883;Karlskoga;Sandviksskolan;Ja;Ja;Ja
1884;Nora;Borns Friskola;Ja;Ja;Ja
1884;Nora;Gyttorps skola;Ja;Ja;Ja
1884;Nora;Järnboås skola;Ja;Ja;Ja
1884;Nora;Järntorgsskolan;Ja;Ja;Ja
1884;Nora;Lärkesskolan;Ja;Ja;Ja
1884;Nora;Ås skola;Ja;Ja;Ja
1885;Lindesberg;Björkhagaskolan;Ja;Ja;Ja
1885;Lindesberg;Brotorpsskolan;Ja;Ja;Ja
1885;Lindesberg;Ekbackens skola;Ja;Ja;Ja
1885;Lindesberg;Fröviskolan F-6;Ja;Ja;Ja
1885;Lindesberg;Hagabackens skola;Ja;Ja;Ja
1885;Lindesberg;Lindbackaskolan;Ja;Ja;Ja
1885;Lindesberg;Löa skola;Ja;Ja;Ja
1885;Lindesberg;Pilkrogs friskola;Ja;Ja;Ja
1885;Lindesberg;Vedevågs skola;Ja;Ja;Ja
1904;Skinnskatteberg;Klockarbergsskolan;Ja;Ja;Ja
1907;Surahammar;Bäckhammarskolan;Ja;Ja;Ja
1907;Surahammar;Nytorpsskolan;Ja;Ja;Ja
1907;Surahammar;Starbäcksskolan;Ja;Ja;Ja
1907;Surahammar;Virsboskolan;Ja;Ja;Ja
1960;Kungsör;Björskogsskolan;Ja;Ja;Ja
1960;Kungsör;Hagaskolan;Ja;Ja;Ja
1960;Kungsör;Västerskolan;Ja;Ja;Ja
1961;Hallstahammar;Lindboskolan;Ja;Ja;Ja
1961;Hallstahammar;Nibbleskolan;Ja;Ja;Ja
1961;Hallstahammar;Näslundskolan;Ja;Ja;Ja
1961;Hallstahammar;Strömsholms skola;Ja;Ja;Ja
1961;Hallstahammar;Vallbyskolan;Ja;Ja;Ja
1962;Norberg;Källskolan;Ja;Ja;Ja
1980;Västerås;Apalbyskolan;Ja;Ja;Ja
1980;Västerås;Barkaröskolan;Ja;Ja;Ja
1980;Västerås;Bjurhovdaskolan;Ja;Ja;Ja
1980;Västerås;Blåsboskolan;Ja;Ja;Ja
1980;Västerås;Brandthovdaskolan;Ja;Ja;Ja
1980;Västerås;Dingtuna skola;Ja;Ja;Ja
1980;Västerås;Ekbergaskolan;Ja;Ja;Ja
1980;Västerås;Emausskolan;Ja;Ja;Ja
1980;Västerås;Fredriksbergsskolan;Ja;Ja;Ja
1980;Västerås;Fridnässkolan;Ja;Ja;Ja
1980;Västerås;Grundskolan Äventyret;Ja;Ja;Ja
1980;Västerås;Gäddeholmsskolan;Ja;Ja;Ja
1980;Västerås;Hammarbyskolan;Ja;Ja;Ja
1980;Västerås;Hamreskolan;Ja;Ja;Ja
1980;Västerås;Herrgärdsskolan;Ja;Ja;Ja
1980;Västerås;Håkantorpsskolan;Ja;Ja;Ja
1980;Västerås;Hällbyskolan;Ja;Ja;Ja
1980;Västerås;Hökåsenskolan;Ja;Ja;Ja
1980;Västerås;IQRA Skolan;Ja;Ja;Ja
1980;Västerås;Irstaskolan;Ja;Ja;Ja
1980;Västerås;Lövängsskolan;Ja;Ja;Ja
1980;Västerås;Malmabergsskolan;Ja;Ja;Ja
1980;Västerås;Mistelskolan;Ja;Ja;Ja
1980;Västerås;Mälarparksskolan;Ja;Ja;Ja
1980;Västerås;Noblaskolan Hagaberg;Ja;Ja;Ja
1980;Västerås;Noblaskolan Hemdal;Ja;Ja;Ja
1980;Västerås;Norra Vallbyskolan;Ja;Ja;Ja
1980;Västerås;Ormkärrskolan;Ja;Ja;Ja
1980;Västerås;Orrestaskolan;Ja;Ja;Ja
1980;Västerås;Pettersbergsskolan;Ja;Ja;Ja
1980;Västerås;Piltorpsskolan;Ja;Ja;Ja
1980;Västerås;Pilträdsskolan;Ja;Ja;Ja
1980;Västerås;Romfartunaskolan;Ja;Ja;Ja
1980;Västerås;Rönnbyskolan;Ja;Ja;Ja
1980;Västerås;Rösegårdsskolan;Ja;Ja;Ja
1980;Västerås;S:ta Gertruds skola;Ja;Ja;Ja
1980;Västerås;Skallbergsskolan;Ja;Ja;Ja
1980;Västerås;Skälbyskolan;Ja;Ja;Ja
1980;Västerås;Tibbleskolan;Ja;Ja;Ja
1980;Västerås;Tillbergaskolan;Ja;Ja;Ja
1980;Västerås;Tortunaskolan;Ja;Ja;Ja
1980;Västerås;Vallbyskolan;Ja;Ja;Ja
1980;Västerås;Vetterstorpsskolan;Ja;Ja;Ja
1980;Västerås;Västerås Internationella Skola;Ja;Ja;Ja
1980;Västerås;Västerås Montessoriskola;Ja;Ja;Ja
1980;Västerås;Västerås Waldorfskola, grund;Ja;Ja;Ja
1981;Sala;Hedens skola;Ja;Ja;Ja
1981;Sala;Kila skola;Ja;Ja;Ja
1981;Sala;Kilbo skola;Ja;Ja;Ja
1981;Sala;Kyrkskolan;Ja;Ja;Ja
1981;Sala;Lärkbacksskolan;Ja;Ja;Ja
1981;Sala;Ransta skola;Ja;Ja;Ja
1981;Sala;Vallaskolan f-6;Ja;Ja;Ja
1981;Sala;Varmsätra skola;Ja;Ja;Ja
1981;Sala;Västerfärnebo skola;Ja;Ja;Ja
1981;Sala;Åby skola;Ja;Ja;Ja
1981;Sala;Åkraskolan;Ja;Ja;Ja
1981;Sala;Ängshagenskolan;Ja;Ja;Ja
1982;Fagersta;Alfaskolan;Ja;Ja;Ja
1982;Fagersta;Lindgårdsskolan F-6;Ja;Ja;Ja
1982;Fagersta;Mariaskolan;Ja;Ja;Ja
1982;Fagersta;Per Olsskolan;Ja;Ja;Ja
1983;Köping;Elundskolan;Ja;Ja;Ja
1983;Köping;Himmeta skola;Ja;Ja;Ja
1983;Köping;Malmaskolan F-3;Ja;Ja;Ja
1983;Köping;Munktorpsskolan;Ja;Ja;Ja
1983;Köping;Nyckelbergsskolan;Ja;Ja;Ja
1983;Köping;Odensvi skola;Ja;Ja;Ja
1983;Köping;S:t Olovsskolan;Ja;Ja;Ja
1983;Köping;Skogsbrynskolan;Ja;Ja;Ja
1984;Arboga;Brattbergsskolan;Ja;Ja;Ja
1984;Arboga;Gäddgårdsskolan F-6;Ja;Ja;Ja
1984;Arboga;Götlunda skola;Ja;Ja;Ja
1984;Arboga;Ladubacksskolan;Ja;Ja;Ja
1984;Arboga;Nybyholmsskolan;Ja;Ja;Ja
2021;Vansbro;Berghedens skola;Ja;Ja;Ja
2021;Vansbro;Nederborgs skola;Ja;Ja;Ja
2021;Vansbro;Olympicaskolan i Skålö;Ja;Ja;Ja
2021;Vansbro;Parkskolan;Ja;Ja;Ja
2023;Malung-Sälen;Blomsterbäcksskolan;Ja;Ja;Ja
2023;Malung-Sälen;Lillmons skola;Ja;Ja;Ja
2023;Malung-Sälen;Malungsfors skola;Ja;Ja;Ja
2023;Malung-Sälen;Rörbäcksnäs skola;Ja;Ja;Ja
2023;Malung-Sälen;Sälens skola;Ja;Ja;Ja
2023;Malung-Sälen;Ungärde skola;Ja;Ja;Ja
2026;Gagnef;Björboskola;Ja;Ja;Ja
2026;Gagnef;Bäsnaskola;Ja;Ja;Ja
2026;Gagnef;Djurmoskolan;Ja;Ja;Ja
2026;Gagnef;Djuråsskolan F-9;Ja;Ja;Ja
2026;Gagnef;Kyrkskolan;Ja;Ja;Ja
2026;Gagnef;Mockfjärdsskolan;Ja;Ja;Ja
2029;Leksand;Banérskolan;Ja;Ja;Ja
2029;Leksand;Gärde skola;Ja;Ja;Ja
2029;Leksand;Insjöns skola;Ja;Ja;Ja
2029;Leksand;Profilskolan Excel;Ja;Ja;Ja
2029;Leksand;Sammilsdalskolan F-9;Ja;Ja;Ja
2029;Leksand;Siljansnäs skola;Ja;Ja;Ja
2029;Leksand;Tällberg skola;Ja;Ja;Ja
2029;Leksand;Ullvi skola;Ja;Ja;Ja
2029;Leksand;Åkerö skola;Ja;Ja;Ja
2031;Rättvik;Boda skola;Ja;Ja;Ja
2031;Rättvik;Furudals centralskola;Ja;Ja;Ja
2031;Rättvik;Ingels skola;Ja;Ja;Ja
2031;Rättvik;Nyhedsskolan;Ja;Ja;Ja
2031;Rättvik;Sätra skola;Ja;Ja;Ja
2031;Rättvik;Söderås skola;Ja;Ja;Ja
2031;Rättvik;Vikarbyns skola;Ja;Ja;Ja
2034;Orsa;Bergetskolan;Ja;Ja;Ja
2034;Orsa;Digerbergets skola;Ja;Ja;Ja
2034;Orsa;Kyrkbyns skola;Ja;Ja;Ja
2034;Orsa;Skattunge Friskola;Ja;Ja;Ja
2039;Älvdalen;Buskoviusskolan;Ja;Ja;Ja
2039;Älvdalen;Rot skola;Ja;Ja;Ja
2039;Älvdalen;Strandskolan;Ja;Ja;Ja
2039;Älvdalen;Älvdalsskolan;Ja;Ja;Ja
2061;Smedjebacken;Hagge skola;Ja;Ja;Ja
2061;Smedjebacken;Röda Berga;Ja;Ja;Ja
2061;Smedjebacken;Vad skola;Ja;Ja;Ja
2061;Smedjebacken;Vinsboskolan;Ja;Ja;Ja
2062;Mora;Bjäkenbackens skola F-6;Ja;Ja;Ja
2062;Mora;Färnäs skola F-6;Ja;Ja;Ja
2062;Mora;Morkarlby skola F-6;Ja;Ja;Ja
2062;Mora;Noretsskolan F-6;Ja;Ja;Ja
2062;Mora;Nusnäs skola F-6;Ja;Ja;Ja
2062;Mora;Selja-Långlets friskola;Ja;Ja;Ja
2062;Mora;Sollerö skola F-6;Ja;Ja;Ja
2062;Mora;Utmelands skola F-6;Ja;Ja;Ja
2062;Mora;Venjans skola F-6;Ja;Ja;Ja
2062;Mora;Vika skola F-6;Ja;Ja;Ja
2062;Mora;Våmhus skola F-6;Ja;Ja;Ja
2062;Mora;Ängsskolan F-9;Ja;Ja;Ja
2080;Falun;Aspebodaskolan;Ja;Ja;Ja
2080;Falun;Bjursåsskolan F-6;Ja;Ja;Ja
2080;Falun;Britsarvsskolan;Ja;Ja;Ja
2080;Falun;Danholnsskolan;Ja;Ja;Ja
2080;Falun;Erlaskolan Falun;Ja;Ja;Ja
2080;Falun;Friskolan Mosaik;Ja;Ja;Ja
2080;Falun;Främbyskolan;Ja;Ja;Ja
2080;Falun;Gruvrisskolan;Ja;Ja;Ja
2080;Falun;Grycksboskolan;Ja;Ja;Ja
2080;Falun;Hosjöskolan;Ja;Ja;Ja
2080;Falun;Hälsingbergsskolan;Ja;Ja;Ja
2080;Falun;Hälsinggårdsskolan;Ja;Ja;Ja
2080;Falun;Liljansskolan;Ja;Ja;Ja
2080;Falun;Linghedsskolan;Ja;Ja;Ja
2080;Falun;Montessoriskolan i Falun;Ja;Ja;Ja
2080;Falun;Rönndalsskolan;Ja;Ja;Ja
2080;Falun;Slättaskolan;Ja;Ja;Ja
2080;Falun;Sundbornsskolan;Ja;Ja;Ja
2080;Falun;Sågmyraskolan;Ja;Ja;Ja
2080;Falun;Söderbaumska skolan;Ja;Ja;Ja
2080;Falun;Södra skolan;Ja;Ja;Ja
2080;Falun;Toftaskolan;Ja;Ja;Ja
2080;Falun;Vikaskolan;Ja;Ja;Ja
2080;Falun;Östra skolan;Ja;Ja;Ja
2081;Borlänge;Amsbergs skola;Ja;Ja;Ja
2081;Borlänge;Domnarvets skola;Ja;Ja;Ja
2081;Borlänge;Forssaängskolan;Ja;Ja;Ja
2081;Borlänge;Gylle skola F-6;Ja;Ja;Ja
2081;Borlänge;Immanuelskolan;Ja;Ja;Ja
2081;Borlänge;Kvarnsvedens skola;Ja;Ja;Ja
2081;Borlänge;Kyrkskolan;Ja;Ja;Ja
2081;Borlänge;Mjälgaskolan;Ja;Ja;Ja
2081;Borlänge;Nygårdsskolan;Ja;Ja;Ja
2081;Borlänge;Ornäs skola F-3;Ja;Ja;Ja
2081;Borlänge;Skräddarbacksskolan;Ja;Ja;Ja
2081;Borlänge;Tjärnaskolan;Ja;Ja;Ja
2081;Borlänge;Tjärnaängskolan;Ja;Ja;Ja
2081;Borlänge;Torsångs skola;Ja;Ja;Ja
2081;Borlänge;Tunets skola;Ja;Ja;Ja
2082;Säter;Enbacka skola;Ja;Ja;Ja
2082;Säter;Kungsgårdsskolan;Ja;Ja;Ja
2082;Säter;Stora Skedvi skola;Ja;Ja;Ja
2083;Hedemora;Fyrklöverskolan;Ja;Ja;Ja
2083;Hedemora;Garpenbergs skola;Ja;Ja;Ja
2083;Hedemora;Jonsboskolan F-6;Ja;Ja;Ja
2083;Hedemora;Olympica;Ja;Ja;Ja
2083;Hedemora;Smedby skola F-6;Ja;Ja;Ja
2083;Hedemora;Stureskolan;Ja;Ja;Ja
2083;Hedemora;Vikmanshyttans skola;Ja;Ja;Ja
2083;Hedemora;Västerby skola;Ja;Ja;Ja
2084;Avesta;By skola;Ja;Ja;Ja
2084;Avesta;Fors skola;Ja;Ja;Ja
2084;Avesta;Grytnäs friskola;Ja;Ja;Ja
2084;Avesta;Johan Olovsskolan;Ja;Ja;Ja
2084;Avesta;Karlbo skola;Ja;Ja;Ja
2084;Avesta;Krylbo skola;Ja;Ja;Ja
2084;Avesta;Markusskolan;Ja;Ja;Ja
2084;Avesta;Nordanö skola;Ja;Ja;Ja
2084;Avesta;Skogsbo skola;Ja;Ja;Ja
2085;Ludvika;Blötbergets skola;Ja;Ja;Ja
2085;Ludvika;Fredriksbergsskolan;Ja;Ja;Ja
2085;Ludvika;Håksberg;Ja;Ja;Ja
2085;Ludvika;Junibackens skola;Ja;Ja;Ja
2085;Ludvika;Knutsbo skola;Ja;Ja;Ja
2085;Ludvika;Lorensbergaskolan F-3;Ja;Ja;Ja
2085;Ludvika;Lorensbergaskolan F-6;Ja;Ja;Ja
2085;Ludvika;Nyhammars skola;Ja;Ja;Ja
2085;Ludvika;Parkskolan;Ja;Ja;Ja
2085;Ludvika;Solviksskolan;Ja;Ja;Ja
2085;Ludvika;Sunnansjö skola;Ja;Ja;Ja
2085;Ludvika;Sörviks skola;Ja;Ja;Ja
2085;Ludvika;Vasaskolan;Ja;Ja;Ja
2101;Ockelbo;Gäverängeskolan;Ja;Ja;Ja
2101;Ockelbo;Åbyggeby skola;Ja;Ja;Ja
2104;Hofors;Lillåskolan;Ja;Ja;Ja
2104;Hofors;Solbergaskolan;Ja;Ja;Ja
2104;Hofors;Värnaskolan;Ja;Ja;Ja
2121;Ovanåker;Alftaskolan F-6;Ja;Ja;Ja
2121;Ovanåker;Celsiusskolan F-6;Ja;Ja;Ja
2121;Ovanåker;Knåda skola;Ja;Ja;Ja
2121;Ovanåker;Lillboskolan;Ja;Ja;Ja
2121;Ovanåker;Rotebergs skola;Ja;Ja;Ja
2121;Ovanåker;Runemo skola;Ja;Ja;Ja
2121;Ovanåker;Viksjöfors skola;Ja;Ja;Ja
2132;Nordanstig;Arthur Engbergskolan;Ja;Ja;Ja
2132;Nordanstig;Bringstaskolan;Ja;Ja;Ja
2132;Nordanstig;Gnarps skola;Ja;Ja;Ja
2132;Nordanstig;Hosiannaskolan;Ja;Ja;Ja
2132;Nordanstig;Ilsbo skola;Ja;Ja;Ja
2132;Nordanstig;Lönnbergsskolan;Ja;Ja;Ja
2132;Nordanstig;Stocka Friskola;Ja;Ja;Ja
